#Row	GivenPot	Error
462	3000	2.81352e-09
463	3000	1.51931e-09
464	3000	5.07953e-10
465	3000	9.86347e-10
466	3000	4.59477e-09
467	3000	2.60297e-09
468	3000	3.46063e-10
469	3000	8.94488e-10
470	3000	1.32331e-10
471	3000	1.49657e-09
472	3000	1.42018e-09
473	3000	4.71709e-09
474	3000	2.32421e-09
475	3000	1.47338e-09
476	3000	1.81581e-09
477	3000	2.92857e-09
478	3000	2.79306e-09
479	3000	1.12186e-09
480	3000	2.70347e-09
481	3000	8.45375e-10
482	3000	8.53561e-10
483	3000	6.83713e-09
484	3000	5.57975e-10
485	3000	4.50882e-09
486	3000	3.20961e-09
487	3000	5.36147e-10
488	3000	1.33787e-09
489	3000	1.8872e-10
490	3000	7.3851e-10
491	3000	3.23007e-09
492	3000	2.28601e-09
493	3000	3.82852e-09
494	3000	5.97083e-10
495	3000	2.65527e-09
496	3000	5.58839e-09
497	3000	4.7703e-09
498	3000	4.97494e-10
499	3000	8.17636e-10
500	3000	2.79306e-09
501	3000	2.62435e-09
502	3000	5.40922e-09
503	3000	5.13819e-09
504	3000	5.38375e-09
505	3000	2.35787e-09
506	3000	6.66205e-10
507	3000	2.66618e-09
508	3000	5.83441e-10
509	3000	2.7012e-09
510	3000	1.78852e-09
511	3000	1.41381e-09
512	3000	3.57932e-09
513	3000	5.10181e-09
514	3000	3.8558e-09
515	3000	2.66937e-10
516	3000	2.46928e-10
517	3000	5.44333e-10
518	3000	2.60115e-10
519	3000	9.54969e-11
520	3000	1.86492e-09
521	3000	1.77124e-09
522	3000	1.05092e-09
523	3000	1.40017e-09
524	3000	1.17825e-09
525	3000	3.80669e-09
526	3000	5.96174e-10
527	3000	3.69391e-09
528	3000	3.1423e-10
529	3000	7.85349e-10
530	3000	5.28553e-09
531	3000	1.11004e-09
532	3000	2.82716e-09
533	3000	9.33596e-10
534	3000	3.32739e-09
535	3000	1.37015e-09
536	3000	4.54293e-10
537	3000	1.20508e-10
538	3000	9.21318e-10
539	3000	8.30369e-10
540	3000	2.43654e-09
541	-3000	2.95404e-09
542	-3000	1.91312e-09
543	-3000	1.41245e-09
544	-3000	4.07363e-09
545	-3000	1.24919e-09
546	-3000	1.80535e-10
547	-3000	1.24237e-09
548	-3000	1.71713e-09
549	-3000	7.79892e-10
550	-3000	5.88898e-10
551	-3000	1.21372e-09
552	-3000	3.55658e-09
553	-3000	2.98314e-09
554	-3000	3.53566e-09
555	-3000	6.45741e-10
556	-3000	5.98448e-10
557	-3000	2.56523e-09
558	-3000	1.52431e-09
559	-3000	1.01227e-09
560	-3000	3.75667e-09
561	-3000	3.27418e-11
562	-3000	8.9176e-10
563	-3000	6.91671e-10
564	-3000	2.11185e-09
565	-3000	4.62205e-09
566	-3000	1.30012e-09
567	-3000	1.0732e-09
568	-3000	1.30694e-09
569	-3000	2.82671e-09
570	-3000	3.05317e-09
571	-3000	1.60708e-09
572	-3000	1.80398e-09
573	-3000	2.59888e-09
574	-3000	2.28147e-09
575	-3000	3.00133e-09
576	-3000	7.54426e-10
577	-3000	1.61299e-09
578	-3000	4.55702e-09
579	-3000	8.31733e-10
580	-3000	3.22416e-10
581	-3000	2.10548e-10
582	-3000	3.87899e-10
583	-3000	8.82665e-10
584	-3000	1.20508e-10
585	-3000	2.82353e-09
586	-3000	4.01951e-09
587	-3000	4.48836e-10
588	-3000	5.75119e-09
589	-3000	6.77574e-11
590	-3000	8.53561e-10
591	-3000	2.37378e-09
592	-3000	1.7103e-09
593	-3000	5.23869e-10
594	-3000	3.33421e-09
595	-3000	6.01494e-09
596	-3000	2.62253e-09
597	-3000	7.68523e-11
598	-3000	4.66798e-09
599	-3000	3.80305e-09
600	-3000	3.70846e-09
601	-3000	1.76897e-09
602	-3000	3.00361e-09
603	-3000	1.43973e-09
604	-3000	2.44381e-09
605	-3000	1.65846e-09
606	-3000	2.35332e-09
607	-3000	5.98857e-09
608	-3000	4.54429e-09
609	-3000	5.10727e-09
610	-3000	3.66117e-09
611	-3000	1.08093e-09
612	-3000	5.71163e-10
613	-3000	3.80169e-10
614	-3000	1.20099e-09
615	-3000	4.24279e-10
616	-3000	5.67979e-10
617	-3000	3.85671e-09
618	-3000	3.8176e-09
619	-3000	3.0318e-09
620	-3000	1.2501e-09
621	-3000	5.95355e-09
622	-3000	1.015e-09
623	-3000	8.19e-10
624	-3000	3.0991e-09
625	-3000	1.08275e-09
626	-3000	2.77805e-09
627	-3000	1.54023e-09
628	-3000	1.11459e-09
629	-3000	1.40972e-11
630	-3000	1.47656e-09
631	-3000	2.14141e-09
632	-3000	3.78805e-10
633	-3000	1.59116e-09
634	-3000	1.77806e-10
635	-3000	4.41105e-11
636	-3000	1.06184e-09
637	-3000	2.51066e-09
638	-3000	1.0391e-09
639	-3000	2.53249e-09
640	-3000	1.47384e-09
641	3000	8.34916e-10
