#EleNb	X	Y	Z	Solution	Assigned	Total
351	-0.105	-0.001695	-0.135	-3.876372870750022e-07	0	-3.876372870750022e-07
352	-0.105	-0.001695	-0.105	-1.893190155311118e-07	0	-1.893190155311118e-07
353	-0.105	-0.001695	-0.075	-1.584991128512685e-07	0	-1.584991128512685e-07
354	-0.105	-0.001695	-0.045	-1.477373536103751e-07	0	-1.477373536103751e-07
355	-0.105	-0.001695	-0.015	-1.438280162911646e-07	0	-1.438280162911646e-07
356	-0.105	-0.001695	0.015	-1.4382801629248e-07	0	-1.4382801629248e-07
357	-0.105	-0.001695	0.045	-1.477373536064037e-07	0	-1.477373536064037e-07
358	-0.105	-0.001695	0.075	-1.584991128477186e-07	0	-1.584991128477186e-07
359	-0.105	-0.001695	0.105	-1.893190155337358e-07	0	-1.893190155337358e-07
360	-0.105	-0.001695	0.135	-3.876372871075139e-07	0	-3.876372871075139e-07
361	-0.075	-0.001695	-0.135	-3.632810111213136e-07	0	-3.632810111213136e-07
362	-0.075	-0.001695	-0.105	-1.584991128507841e-07	0	-1.584991128507841e-07
363	-0.075	-0.001695	-0.075	-1.245522980038575e-07	0	-1.245522980038575e-07
364	-0.075	-0.001695	-0.045	-1.124374852958405e-07	0	-1.124374852958405e-07
365	-0.075	-0.001695	-0.015	-1.080149115512759e-07	0	-1.080149115512759e-07
366	-0.075	-0.001695	0.015	-1.080149115486854e-07	0	-1.080149115486854e-07
367	-0.075	-0.001695	0.045	-1.124374852965767e-07	0	-1.124374852965767e-07
368	-0.075	-0.001695	0.075	-1.245522980025441e-07	0	-1.245522980025441e-07
369	-0.075	-0.001695	0.105	-1.584991128500152e-07	0	-1.584991128500152e-07
370	-0.075	-0.001695	0.135	-3.632810111379559e-07	0	-3.632810111379559e-07
371	-0.045	-0.001695	-0.135	-3.545617073142212e-07	0	-3.545617073142212e-07
372	-0.045	-0.001695	-0.105	-1.477373536071607e-07	0	-1.477373536071607e-07
373	-0.045	-0.001695	-0.075	-1.124374852966396e-07	0	-1.124374852966396e-07
374	-0.045	-0.001695	-0.045	-9.959844628622683e-08	0	-9.959844628622683e-08
375	-0.045	-0.001695	-0.015	-9.486974733501407e-08	0	-9.486974733501407e-08
376	-0.045	-0.001695	0.015	-9.486974733362165e-08	0	-9.486974733362165e-08
377	-0.045	-0.001695	0.045	-9.959844628601369e-08	0	-9.959844628601369e-08
378	-0.045	-0.001695	0.075	-1.124374853013589e-07	0	-1.124374853013589e-07
379	-0.045	-0.001695	0.105	-1.477373536124506e-07	0	-1.477373536124506e-07
380	-0.045	-0.001695	0.135	-3.545617073552648e-07	0	-3.545617073552648e-07
381	-0.015	-0.001695	-0.135	-3.513345231893749e-07	0	-3.513345231893749e-07
382	-0.015	-0.001695	-0.105	-1.438280162910454e-07	0	-1.438280162910454e-07
383	-0.015	-0.001695	-0.075	-1.08014911551395e-07	0	-1.08014911551395e-07
384	-0.015	-0.001695	-0.045	-9.486974733421482e-08	0	-9.486974733421482e-08
385	-0.015	-0.001695	-0.015	-9.000293805928479e-08	0	-9.000293805928479e-08
386	-0.015	-0.001695	0.015	-9.000293806096382e-08	0	-9.000293806096382e-08
387	-0.015	-0.001695	0.045	-9.486974733375946e-08	0	-9.486974733375946e-08
388	-0.015	-0.001695	0.075	-1.080149115494298e-07	0	-1.080149115494298e-07
389	-0.015	-0.001695	0.105	-1.438280162931325e-07	0	-1.438280162931325e-07
390	-0.015	-0.001695	0.135	-3.513345232082195e-07	0	-3.513345232082195e-07
391	0.015	-0.001695	-0.135	-3.513345232030552e-07	0	-3.513345232030552e-07
392	0.015	-0.001695	-0.105	-1.438280162919815e-07	0	-1.438280162919815e-07
393	0.015	-0.001695	-0.075	-1.080149115494568e-07	0	-1.080149115494568e-07
394	0.015	-0.001695	-0.045	-9.486974733550312e-08	0	-9.486974733550312e-08
395	0.015	-0.001695	-0.015	-9.000293805737219e-08	0	-9.000293805737219e-08
396	0.015	-0.001695	0.015	-9.000293805766628e-08	0	-9.000293805766628e-08
397	0.015	-0.001695	0.045	-9.486974733396563e-08	0	-9.486974733396563e-08
398	0.015	-0.001695	0.075	-1.080149115482972e-07	0	-1.080149115482972e-07
399	0.015	-0.001695	0.105	-1.438280162944628e-07	0	-1.438280162944628e-07
400	0.015	-0.001695	0.135	-3.513345231903159e-07	0	-3.513345231903159e-07
401	0.045	-0.001695	-0.135	-3.545617073559702e-07	0	-3.545617073559702e-07
402	0.045	-0.001695	-0.105	-1.477373536120709e-07	0	-1.477373536120709e-07
403	0.045	-0.001695	-0.075	-1.124374852961953e-07	0	-1.124374852961953e-07
404	0.045	-0.001695	-0.045	-9.959844628611601e-08	0	-9.959844628611601e-08
405	0.045	-0.001695	-0.015	-9.48697473346208e-08	0	-9.48697473346208e-08
406	0.045	-0.001695	0.015	-9.486974733546705e-08	0	-9.486974733546705e-08
407	0.045	-0.001695	0.045	-9.959844628860255e-08	0	-9.959844628860255e-08
408	0.045	-0.001695	0.075	-1.124374852954979e-07	0	-1.124374852954979e-07
409	0.045	-0.001695	0.105	-1.477373536115429e-07	0	-1.477373536115429e-07
410	0.045	-0.001695	0.135	-3.545617073171006e-07	0	-3.545617073171006e-07
411	0.075	-0.001695	-0.135	-3.632810111383902e-07	0	-3.632810111383902e-07
