#EleNb	X	Y	Z	Solution	Assigned	Total
1307	-0.0015	-0.001325	0.0045	-3.975428770175595e-06	0	-3.975428770175595e-06
1308	-0.0015	-0.001325	0.0075	-3.975439160821614e-06	0	-3.975439160821614e-06
1309	-0.0015	-0.001325	0.0105	-3.978384395373763e-06	0	-3.978384395373763e-06
1310	-0.0015	-0.001325	0.0135	-4.087001860316203e-06	0	-4.087001860316203e-06
1311	0.0015	-0.001325	-0.0135	-4.087001860323122e-06	0	-4.087001860323122e-06
1312	0.0015	-0.001325	-0.0105	-3.978384395355873e-06	0	-3.978384395355873e-06
1313	0.0015	-0.001325	-0.0075	-3.975439160820211e-06	0	-3.975439160820211e-06
1314	0.0015	-0.001325	-0.0045	-3.975428770212201e-06	0	-3.975428770212201e-06
1315	0.0015	-0.001325	-0.0015	-3.975396459968719e-06	0	-3.975396459968719e-06
1316	0.0015	-0.001325	0.0015	-3.975396459989348e-06	0	-3.975396459989348e-06
1317	0.0015	-0.001325	0.0045	-3.975428770207218e-06	0	-3.975428770207218e-06
1318	0.0015	-0.001325	0.0075	-3.975439160851405e-06	0	-3.975439160851405e-06
1319	0.0015	-0.001325	0.0105	-3.978384395358951e-06	0	-3.978384395358951e-06
1320	0.0015	-0.001325	0.0135	-4.087001860339188e-06	0	-4.087001860339188e-06
1321	0.0045	-0.001325	-0.0135	-4.087013307685877e-06	0	-4.087013307685877e-06
1322	0.0045	-0.001325	-0.0105	-3.978405164734109e-06	0	-3.978405164734109e-06
1323	0.0045	-0.001325	-0.0075	-3.975467980535393e-06	0	-3.975467980535393e-06
1324	0.0045	-0.001325	-0.0045	-3.97546023301076e-06	0	-3.97546023301076e-06
1325	0.0045	-0.001325	-0.0015	-3.975428770193489e-06	0	-3.975428770193489e-06
1326	0.0045	-0.001325	0.0015	-3.975428770194341e-06	0	-3.975428770194341e-06
1327	0.0045	-0.001325	0.0045	-3.975460233014122e-06	0	-3.975460233014122e-06
1328	0.0045	-0.001325	0.0075	-3.975467980596912e-06	0	-3.975467980596912e-06
1329	0.0045	-0.001325	0.0105	-3.978405164727086e-06	0	-3.978405164727086e-06
1330	0.0045	-0.001325	0.0135	-4.087013307704054e-06	0	-4.087013307704054e-06
1331	0.0075	-0.001325	-0.0135	-4.087115059769202e-06	0	-4.087115059769202e-06
1332	0.0075	-0.001325	-0.0105	-3.97841971777614e-06	0	-3.97841971777614e-06
1333	0.0075	-0.001325	-0.0075	-3.97547172657749e-06	0	-3.97547172657749e-06
1334	0.0075	-0.001325	-0.0045	-3.975467980553821e-06	0	-3.975467980553821e-06
1335	0.0075	-0.001325	-0.0015	-3.975439160826375e-06	0	-3.975439160826375e-06
1336	0.0075	-0.001325	0.0015	-3.975439160828029e-06	0	-3.975439160828029e-06
1337	0.0075	-0.001325	0.0045	-3.975467980593683e-06	0	-3.975467980593683e-06
1338	0.0075	-0.001325	0.0075	-3.975471726593865e-06	0	-3.975471726593865e-06
1339	0.0075	-0.001325	0.0105	-3.978419717826556e-06	0	-3.978419717826556e-06
1340	0.0075	-0.001325	0.0135	-4.087115059775918e-06	0	-4.087115059775918e-06
1341	0.0105	-0.001325	-0.0135	-4.087197304252523e-06	0	-4.087197304252523e-06
1342	0.0105	-0.001325	-0.0105	-3.980896472767874e-06	0	-3.980896472767874e-06
1343	0.0105	-0.001325	-0.0075	-3.978419717808215e-06	0	-3.978419717808215e-06
1344	0.0105	-0.001325	-0.0045	-3.978405164772448e-06	0	-3.978405164772448e-06
1345	0.0105	-0.001325	-0.0015	-3.978384395355425e-06	0	-3.978384395355425e-06
1346	0.0105	-0.001325	0.0015	-3.978384395368911e-06	0	-3.978384395368911e-06
1347	0.0105	-0.001325	0.0045	-3.978405164751112e-06	0	-3.978405164751112e-06
1348	0.0105	-0.001325	0.0075	-3.97841971778888e-06	0	-3.97841971778888e-06
1349	0.0105	-0.001325	0.0105	-3.980896472778915e-06	0	-3.980896472778915e-06
1350	0.0105	-0.001325	0.0135	-4.087197304183818e-06	0	-4.087197304183818e-06
1351	0.0135	-0.001325	-0.0135	-4.230774881238015e-06	0	-4.230774881238015e-06
1352	0.0135	-0.001325	-0.0105	-4.087197304224066e-06	0	-4.087197304224066e-06
1353	0.0135	-0.001325	-0.0075	-4.087115059707453e-06	0	-4.087115059707453e-06
1354	0.0135	-0.001325	-0.0045	-4.087013307677542e-06	0	-4.087013307677542e-06
1355	0.0135	-0.001325	-0.0015	-4.087001860281518e-06	0	-4.087001860281518e-06
1356	0.0135	-0.001325	0.0015	-4.087001860322371e-06	0	-4.087001860322371e-06
1357	0.0135	-0.001325	0.0045	-4.08701330766808e-06	0	-4.08701330766808e-06
1358	0.0135	-0.001325	0.0075	-4.08711505978401e-06	0	-4.08711505978401e-06
1359	0.0135	-0.001325	0.0105	-4.087197304253049e-06	0	-4.087197304253049e-06
1360	0.0135	-0.001325	0.0135	-4.230774881217383e-06	0	-4.230774881217383e-06
1361	-0.0135	0.000125	0.0135	3.50899043493623e-05	0	3.50899043493623e-05
1362	-0.0135	0.000125	0.0105	3.546538576238996e-05	0	3.546538576238996e-05
1363	-0.0135	0.000125	0.0075	3.546686381406e-05	0	3.546686381406e-05
1364	-0.0135	0.000125	0.0045	3.546706340733435e-05	0	3.546706340733435e-05
1365	-0.0135	0.000125	0.0015	3.546707044904955e-05	0	3.546707044904955e-05
1366	-0.0135	0.000125	-0.0015	3.546707044906267e-05	0	3.546707044906267e-05
1367	-0.0135	0.000125	-0.0045	3.546706340735883e-05	0	3.546706340735883e-05
1368	-0.0135	0.000125	-0.0075	3.546686381408131e-05	0	3.546686381408131e-05
1369	-0.0135	0.000125	-0.0105	3.54653857623707e-05	0	3.54653857623707e-05
1370	-0.0135	0.000125	-0.0135	3.508990434936224e-05	0	3.508990434936224e-05
1371	-0.0105	0.000125	0.0135	3.546538576237318e-05	0	3.546538576237318e-05
1372	-0.0105	0.000125	0.0105	3.576539097192702e-05	0	3.576539097192702e-05
1373	-0.0105	0.000125	0.0075	3.57711273377947e-05	0	3.57711273377947e-05
1374	-0.0105	0.000125	0.0045	3.577118455089856e-05	0	3.577118455089856e-05
1375	-0.0105	0.000125	0.0015	3.577122545906673e-05	0	3.577122545906673e-05
1376	-0.0105	0.000125	-0.0015	3.577122545906761e-05	0	3.577122545906761e-05
