#Row	GivenPot	Error
807	0	9.06937e-11
808	0	5.54934e-11
809	0	3.38076e-11
810	0	7.02869e-11
811	0	4.23057e-11
812	0	5.45839e-11
813	0	2.24802e-10
814	0	1.54316e-10
815	0	1.98597e-10
816	0	9.70743e-11
817	0	7.02158e-11
818	0	7.9396e-11
819	0	6.05667e-11
820	0	9.04379e-11
821	0	3.30971e-11
822	0	8.8292e-11
823	0	2.10676e-10
824	0	1.35699e-10
825	0	1.44993e-10
826	0	2.09042e-11
827	0	6.55263e-11
828	0	2.89475e-11
829	0	3.07239e-11
830	0	8.36735e-11
831	0	1.14611e-10
832	0	1.48717e-10
833	0	7.90266e-11
834	0	5.87903e-11
835	0	7.47633e-11
836	0	1.27756e-11
837	0	2.12736e-11
838	0	3.90656e-11
839	0	5.13012e-11
840	0	5.73408e-11
841	0	3.87246e-11
842	0	1.44453e-10
843	0	4.691e-11
844	0	1.39167e-10
845	0	1.58124e-10
846	0	6.74021e-11
847	0	4.64837e-11
848	0	6.71747e-11
849	0	2.24532e-11
850	0	6.0254e-12
851	0	4.15668e-11
852	0	1.62643e-10
853	0	3.11644e-11
854	0	5.04912e-11
855	0	4.26468e-11
856	0	6.05525e-11
857	0	6.97042e-11
858	0	5.50102e-11
859	0	6.4631e-11
860	0	4.91269e-11
861	0	2.26095e-11
862	0	7.09548e-11
863	0	7.0429e-11
864	0	1.58948e-10
865	0	3.22586e-11
866	0	6.52278e-11
867	0	1.19513e-10
868	0	6.06946e-11
869	0	4.55742e-11
870	0	8.91731e-11
871	0	5.30065e-12
872	0	1.36424e-11
873	0	1.23251e-10
874	0	9.25979e-11
875	0	1.23947e-10
876	0	8.92157e-11
877	0	1.47324e-10
878	0	8.36025e-11
879	0	1.31593e-11
880	0	5.32907e-12
881	0	5.4527e-11
882	0	2.18421e-11
883	0	2.46985e-11
884	0	1.4083e-11
885	0	1.04947e-10
886	0	9.0111e-11
887	0	9.53833e-11
888	0	5.31628e-11
889	0	3.82698e-11
890	0	5.46123e-11
891	0	2.10463e-11
892	0	7.55875e-11
893	0	3.39213e-11
894	0	4.81748e-11
895	0	7.31148e-11
896	0	8.65583e-11
897	0	1.45661e-11
898	0	5.21965e-11
899	0	6.2542e-11
900	0	8.17124e-12
901	0	9.56959e-11
902	0	3.28697e-11
903	0	5.10312e-11
904	0	1.08386e-10
905	0	9.04521e-11
906	0	5.95008e-11
907	0	9.03952e-11
908	0	2.98428e-13
909	0	6.27978e-11
910	0	3.68772e-11
911	0	9.75149e-11
912	0	8.04903e-11
913	0	6.13056e-11
914	0	1.57982e-10
915	0	1.36126e-10
916	0	1.70601e-10
917	0	2.06697e-10
918	0	1.86461e-10
919	0	1.23279e-10
920	0	6.21014e-12
921	0	4.34994e-11
922	0	5.18554e-11
923	0	6.24283e-11
924	0	1.52482e-11
925	0	5.39302e-11
926	0	2.04196e-10
927	0	2.32532e-10
928	0	2.08232e-10
929	0	1.18987e-10
930	0	9.10916e-12
931	0	4.67395e-11
932	0	7.6426e-11
933	0	8.08598e-12
934	0	1.05715e-10
935	0	1.53904e-11
936	0	1.80833e-10
937	0	1.1137e-10
938	0	9.76144e-11
939	0	1.1137e-10
940	0	1.3064e-10
941	0	1.47935e-11
942	0	8.27214e-11
943	0	1.23137e-10
944	0	4.745e-11
945	0	1.04521e-10
946	0	1.08329e-10
947	0	1.38314e-10
948	0	1.1967e-10
949	0	1.78332e-10
950	0	5.80513e-11
951	0	4.92832e-11
952	0	2.51674e-11
953	0	3.1477e-11
954	0	9.301e-11
955	0	1.94262e-11
956	0	2.22116e-11
957	0	1.09551e-10
958	0	9.03952e-11
959	0	1.65144e-10
960	0	3.61098e-11
961	1100	1.22554e-10
962	1100	9.50422e-11
963	1100	5.63887e-11
964	1100	4.75211e-11
965	1100	4.09273e-12
966	1100	1.18234e-11
967	1100	1.47793e-11
968	1100	3.45608e-11
969	1100	1.40972e-11
970	1100	3.38787e-11
971	1100	1.47793e-11
972	1100	4.91127e-11
973	1100	4.34284e-11
974	1100	9.86802e-11
975	1100	7.48059e-11
976	1100	8.6402e-12
977	1100	2.63753e-11
978	1100	3.04681e-11
979	1100	6.86668e-11
980	1100	2.84217e-11
981	1100	1.11413e-11
982	1100	5.22959e-12
983	1100	7.50333e-11
984	1100	6.88942e-11
985	1100	1.21645e-10
986	1100	7.7307e-11
987	1100	1.54614e-11
988	1100	5.22959e-12
989	1100	2.04636e-12
990	1100	3.31966e-11
991	1100	4.09273e-12
992	1100	5.38876e-11
993	1100	3.31966e-11
994	1100	3.36513e-11
995	1100	1.49612e-10
996	1100	6.07088e-11
997	1100	2.84217e-11
998	1100	7.86713e-11
999	1100	1.04592e-10
1000	1100	4.06999e-11
1001	1100	6.23004e-11
1002	1100	5.50244e-11
1003	1100	7.04858e-11
1004	1100	5.0477e-11
1005	1100	6.63931e-11
1006	1100	8.32188e-11
1007	1100	5.02496e-11
1008	1100	2.91038e-11
1009	1100	6.50289e-11
1010	1100	8.36735e-11
1011	1100	7.25322e-11
1012	1100	2.22826e-11
1013	1100	9.77707e-11
1014	1100	5.45697e-11
