#EleNb	X	Y	Z	Solution	Assigned	Total
288	-0.0135	0.001695	-0.0075	-0.0001391660532975502	0	-0.0001391660532975502
289	-0.0135	0.001695	-0.0105	-0.0001391673275332045	0	-0.0001391673275332045
290	-0.0135	0.001695	-0.0135	-0.0001391403809172538	0	-0.0001391403809172538
291	-0.0105	0.001695	0.0135	-0.0001391673275331334	0	-0.0001391673275331334
292	-0.0105	0.001695	0.0105	-0.0001391304640197923	0	-0.0001391304640197923
293	-0.0105	0.001695	0.0075	-0.0001391335502025673	0	-0.0001391335502025673
294	-0.0105	0.001695	0.0045	-0.0001391334804910542	0	-0.0001391334804910542
295	-0.0105	0.001695	0.0015	-0.0001391335043100346	0	-0.0001391335043100346
296	-0.0105	0.001695	-0.0015	-0.0001391335043099827	0	-0.0001391335043099827
297	-0.0105	0.001695	-0.0045	-0.0001391334804909959	0	-0.0001391334804909959
298	-0.0105	0.001695	-0.0075	-0.0001391335502026403	0	-0.0001391335502026403
299	-0.0105	0.001695	-0.0105	-0.0001391304640198562	0	-0.0001391304640198562
300	-0.0105	0.001695	-0.0135	-0.0001391673275330936	0	-0.0001391673275330936
301	-0.0075	0.001695	0.0135	-0.0001391660532975875	0	-0.0001391660532975875
302	-0.0075	0.001695	0.0105	-0.0001391335502026535	0	-0.0001391335502026535
303	-0.0075	0.001695	0.0075	-0.0001391373510497551	0	-0.0001391373510497551
304	-0.0075	0.001695	0.0045	-0.0001391372394800403	0	-0.0001391372394800403
305	-0.0075	0.001695	0.0015	-0.0001391372733236654	0	-0.0001391372733236654
306	-0.0075	0.001695	-0.0015	-0.0001391372733236702	0	-0.0001391372733236702
307	-0.0075	0.001695	-0.0045	-0.0001391372394800118	0	-0.0001391372394800118
308	-0.0075	0.001695	-0.0075	-0.0001391373510497445	0	-0.0001391373510497445
309	-0.0075	0.001695	-0.0105	-0.000139133550202693	0	-0.000139133550202693
310	-0.0075	0.001695	-0.0135	-0.0001391660532975351	0	-0.0001391660532975351
311	-0.0045	0.001695	0.0135	-0.0001391662073186703	0	-0.0001391662073186703
312	-0.0045	0.001695	0.0105	-0.0001391334804910397	0	-0.0001391334804910397
313	-0.0045	0.001695	0.0075	-0.0001391372394800866	0	-0.0001391372394800866
314	-0.0045	0.001695	0.0045	-0.0001391371285751431	0	-0.0001391371285751431
315	-0.0045	0.001695	0.0015	-0.0001391371648498663	0	-0.0001391371648498663
316	-0.0045	0.001695	-0.0015	-0.0001391371648499178	0	-0.0001391371648499178
317	-0.0045	0.001695	-0.0045	-0.0001391371285751805	0	-0.0001391371285751805
318	-0.0045	0.001695	-0.0075	-0.0001391372394800471	0	-0.0001391372394800471
319	-0.0045	0.001695	-0.0105	-0.0001391334804910522	0	-0.0001391334804910522
320	-0.0045	0.001695	-0.0135	-0.0001391662073186217	0	-0.0001391662073186217
321	-0.0015	0.001695	0.0135	-0.0001391662160333467	0	-0.0001391662160333467
322	-0.0015	0.001695	0.0105	-0.0001391335043100867	0	-0.0001391335043100867
323	-0.0015	0.001695	0.0075	-0.0001391372733236346	0	-0.0001391372733236346
324	-0.0015	0.001695	0.0045	-0.0001391371648498285	0	-0.0001391371648498285
325	-0.0015	0.001695	0.0015	-0.0001391372017422076	0	-0.0001391372017422076
326	-0.0015	0.001695	-0.0015	-0.0001391372017422163	0	-0.0001391372017422163
327	-0.0015	0.001695	-0.0045	-0.0001391371648498168	0	-0.0001391371648498168
328	-0.0015	0.001695	-0.0075	-0.0001391372733236848	0	-0.0001391372733236848
329	-0.0015	0.001695	-0.0105	-0.0001391335043100528	0	-0.0001391335043100528
330	-0.0015	0.001695	-0.0135	-0.0001391662160333135	0	-0.0001391662160333135
331	0.0015	0.001695	0.0135	-0.0001391662160333135	0	-0.0001391662160333135
