#Row	GivenPot	Error
939	3000	1.66165e-09
940	3000	1.49203e-09
941	3000	1.34014e-09
942	3000	5.30463e-09
943	3000	2.45336e-09
944	3000	1.65028e-09
945	3000	2.99906e-09
946	3000	1.0923e-09
947	3000	1.14323e-09
948	3000	1.73532e-09
949	3000	1.80353e-09
950	3000	3.10547e-09
951	3000	2.69347e-09
952	3000	2.17869e-09
953	3000	5.81622e-10
954	3000	1.16461e-09
955	3000	1.03546e-09
956	3000	1.29648e-09
957	3000	2.87218e-09
958	3000	3.09228e-10
959	3000	1.97952e-09
960	3000	2.00089e-11
961	3000	8.25366e-10
962	3000	2.5334e-09
963	3000	3.01725e-09
964	3000	4.58704e-09
965	3000	5.54019e-09
966	3000	2.67937e-09
967	3000	2.53067e-09
968	3000	2.34741e-09
969	3000	1.75805e-09
970	3000	7.53971e-09
971	3000	2.75259e-09
972	3000	1.27784e-10
973	3000	2.98814e-09
974	3000	2.90629e-09
975	3000	4.20141e-09
976	3000	4.88853e-10
977	3000	3.75167e-10
978	3000	1.52932e-09
979	3000	5.19458e-09
980	3000	4.6366e-09
981	3000	3.14367e-09
982	3000	1.61026e-09
983	3000	1.6621e-09
984	3000	1.90948e-09
985	3000	3.88673e-09
986	3000	3.33648e-09
987	3000	1.26056e-09
988	3000	2.38151e-09
989	3000	1.0541e-09
990	3000	4.04134e-09
991	3000	3.688e-10
992	3000	2.47064e-09
993	3000	1.8922e-09
994	3000	2.19325e-09
995	3000	1.9586e-09
996	3000	1.58116e-09
997	3000	3.30556e-09
998	3000	1.41654e-09
999	3000	1.30649e-09
1000	3000	1.29558e-09
1001	3000	1.5857e-09
1002	3000	3.44562e-09
1003	3000	1.72304e-09
1004	3000	1.35014e-09
1005	3000	1.61936e-09
1006	3000	2.95131e-10
1007	3000	8.45375e-10
1008	3000	4.78849e-10
1009	3000	4.31237e-09
1010	3000	2.5002e-09
1011	3000	1.3647e-09
1012	3000	4.00587e-09
1013	3000	1.61026e-09
1014	3000	2.0159e-09
1015	3000	2.69984e-09
1016	3000	1.09821e-09
1017	3000	2.83808e-09
1018	3000	1.77351e-09
1019	3000	3.23371e-09
1020	3000	4.74301e-10
1021	-3000	1.62754e-09
1022	-3000	2.19643e-10
1023	-3000	3.22507e-09
1024	-3000	1.15915e-09
1025	-3000	9.59062e-10
1026	-3000	1.3074e-09
1027	-3000	1.55887e-09
1028	-3000	2.9404e-09
1029	-3000	1.00636e-09
1030	-3000	2.3465e-10
1031	-3000	2.49202e-10
1032	-3000	1.36424e-11
1033	-3000	4.03361e-10
1034	-3000	9.95897e-11
1035	-3000	3.25963e-09
1036	-3000	1.84673e-09
1037	-3000	1.71121e-09
1038	-3000	7.06223e-10
1039	-3000	2.98087e-09
1040	-3000	8.69113e-09
1041	-3000	1.83309e-09
1042	-3000	1.42427e-09
1043	-3000	8.89486e-10
1044	-3000	2.10957e-09
1045	-3000	3.07273e-09
1046	-3000	2.78897e-09
1047	-3000	6.21185e-10
1048	-3000	2.53112e-09
1049	-3000	4.3924e-09
1050	-3000	8.42647e-10
1051	-3000	1.97724e-09
1052	-3000	6.59384e-10
1053	-3000	2.71939e-10
1054	-3000	8.48559e-10
1055	-3000	3.67436e-10
1056	-3000	3.36513e-10
1057	-3000	1.38016e-09
1058	-3000	3.02407e-10
1059	-3000	1.72122e-09
1060	-3000	8.29914e-10
1061	-3000	5.07953e-09
1062	-3000	3.22098e-09
1063	-3000	2.32239e-09
1064	-3000	3.49701e-09
1065	-3000	3.61388e-09
1066	-3000	4.28054e-09
1067	-3000	3.55021e-09
1068	-3000	1.58389e-09
1069	-3000	1.50385e-09
1070	-3000	6.32554e-10
1071	-3000	3.11502e-09
1072	-3000	4.30828e-09
1073	-3000	7.35781e-10
1074	-3000	1.55751e-09
1075	-3000	1.15733e-09
1076	-3000	4.57976e-09
1077	-3000	2.6198e-09
1078	-3000	1.84218e-09
1079	-3000	1.43245e-10
1080	-3000	1.47293e-09
1081	-3000	3.54157e-09
1082	-3000	2.62617e-09
1083	-3000	8.36735e-10
1084	-3000	1.57115e-09
1085	-3000	2.23145e-09
1086	-3000	2.1023e-09
1087	-3000	1.69575e-09
1088	-3000	6.23459e-10
1089	-3000	2.6962e-09
1090	-3000	3.65844e-09
1091	-3000	9.04492e-10
1092	-3000	1.17234e-09
1093	-3000	1.94632e-10
1094	-3000	1.13232e-10
1095	-3000	4.71573e-10
1096	-3000	8.39918e-10
1097	-3000	2.00225e-09
